id_tanggal_transaksi_awal,tanggal_transaksi_awal,tipe_kartu,id_merchant,nama_merchant,tipe_mesin,tipe_transaksi,nama_transaksi,nilai_transaksi,id_negara,nama_negara,nama_kota,lokasi_mesin,pemilik_mesin,waktu_transaksi,kuartal_transaksi,kepemilikan_kartu,nama_channel,id_channel,rata_rata_nilai_transaksi,maksimum_nilai_transaksi,minimum_nilai_transaksi,rata_rata_jumlah_transaksi,flag_transaksi_fraud
2457354,2457435,111,-2,1798,2686835,238,9,2500000,96,5,218,8630,613,135215,3,2,1,9,789559.4615,4200000,24600,2.19,0
2457564,2457657,103,-2,1798,2176676,159,19,71000,96,5,128,3031,613,173304,3,2,1,9,95365.34091,200000,50000,1.71,0
2457378,2457454,0,-2,1798,1572176,26,10,4e+05,96,5,265,2036,613,110921,2,2,1,9,628800,2000000,50000,1.46,0
2457640,2457697,111,-2,1798,2326829,301,16,1200000,96,5,128,3438,613,170540,3,2,1,9,816848.6875,10000000,22200,1.72,0
2457512,2457599,103,-2,1798,2784611,301,16,1e+06,96,5,255,4320,613,163126,3,2,1,9,647260,7750000,26500,2.14,0
2457405,2457488,103,166471,599,3134242,58,6,331561,96,5,239,6000,1024,140517,3,2,2,4,1370392.62,10000000,109000,2.23,0
2457572,2457640,111,-2,1798,2331560,238,9,4500000,96,5,241,5589,613,102423,2,2,1,9,1805709.024,5000000,100000,1.73,0
2457500,2457553,104,-2,1798,2344944,26,10,50000,96,5,70,3196,613,172206,3,2,1,9,147312.6667,600000,25000,1.5,0
2457461,2457492,0,-2,1798,1586495,385,11,4e+05,96,5,119,1899,613,113017,2,2,1,9,589583.3333,3300000,50000,2,0
2457597,2457684,103,-2,1798,1591896,148,5,26500,96,5,239,1807,613,230736,4,2,1,9,1126068.296,5640000,26500,3.96,0
2457623,2457693,0,-2,1798,2562089,26,10,1500000,96,5,265,4043,613,180445,4,2,1,9,801364.2941,3000000,90714,1.93,0
2457315,2457388,111,-2,1798,1092087,385,11,1e+06,96,5,211,354,613,171137,3,2,1,9,1343436.726,7950000,25000,5.97,0
2457649,2457691,111,-2,1798,1535886,301,16,33500000,96,5,128,1696,613,161303,3,2,1,9,1228742.869,25000000,12001,2.2,0
2457509,2457579,111,-2,1798,2419371,301,16,408556,96,5,265,3902,613,85232,2,2,1,9,773850,10000000,26500,2.04,0
2457415,2457504,103,276952,1759,2513703,58,6,110000,96,5,128,6100,2578,95743,2,2,2,4,493779.128,1400000,100000,1.29,0
2457509,2457570,111,-2,1798,2618898,640,8,102500,96,5,128,4138,613,201943,4,2,1,9,414393.1463,2500000,39000,2.06,0
2457374,2457408,111,-2,1798,1891369,238,9,8e+05,96,5,70,5509,613,205842,4,2,1,9,502750,5500000,14000,1.82,0
2457322,2457369,111,-2,1798,1092886,26,10,2e+05,96,5,265,366,613,124647,3,2,1,9,300520.7547,1000000,80000,1.62,0
2457504,2457551,111,-2,1798,1947568,238,9,3700000,96,5,70,5526,613,174301,3,2,1,9,1042274.194,3000000,100000,1.17,0
2457446,2457463,0,-2,1798,1966455,385,11,2e+05,96,5,265,2727,613,133820,3,2,1,9,2230763.391,24537500,47160,3.12,0
2457482,2457495,111,-2,1798,3148841,26,10,50000,96,5,128,4544,613,204353,4,2,1,9,330095.8478,7500000,13200,3.91,0
2457540,2457561,111,-2,1798,1366841,385,11,1250000,96,5,91,1006,613,192541,4,2,1,9,1949557.848,20000000,75875,3.05,0
2457597,2457668,93,-2,1798,1525077,301,16,5e+05,96,5,128,1696,613,130126,3,2,1,9,935860.6818,10000000,51500,1.32,0
2457598,2457597,0,-2,1798,1180307,385,11,1e+06,96,5,265,473,613,171549,3,2,1,9,1831689.577,5000000,289724,1.5,0
2457400,2457445,93,-2,1798,2361416,159,19,2010000,96,5,128,3481,613,112402,2,2,1,9,1401810.87,25000000,20000,2.32,0
2457401,2457479,0,-2,1798,1349162,26,10,5e+05,96,5,128,889,613,142234,3,2,1,9,976575.7207,2500000,50000,2.78,0
2457593,2457634,111,-2,1798,3158255,385,11,150000,96,5,259,8437,613,103028,2,2,1,9,462479.9138,2500000,10000,1.63,0
2457507,2457563,111,-2,1798,3287949,238,9,1150000,96,5,70,8545,613,22006,1,2,1,9,4143046.023,50000000,50000,2.71,0
2457459,2457499,0,-2,1798,2873441,238,9,2700000,96,5,102,8016,613,141436,3,2,1,9,1831689.577,7000000,37645,1.33,0
2457542,2457575,111,-2,1798,1518131,385,11,1500000,96,5,265,1634,613,103711,2,2,1,9,1380108.281,2500000,100000,3.65,0
2457402,2457432,103,475441,743,2113577,58,6,23600,96,5,265,7010,1195,111637,2,2,2,4,247639.1429,1950000,17500,2,0
2457400,2457439,111,-2,1798,81318,385,11,1e+06,96,5,128,3772,613,190950,4,2,1,9,1843152.984,8500000,79870,2.32,0
2457417,2457419,4,-2,1798,2497592,301,16,7e+05,96,5,62,8252,613,181942,4,2,1,9,459659.6897,5000000,25000,1.41,0
2457628,2457700,93,-2,1798,691113,159,19,2e+05,96,5,128,5056,613,111400,2,2,1,9,479152.2388,4000000,50000,1.85,0
2457425,2457441,1,-2,1798,1300599,147,3,150000,96,5,89,825,613,71959,2,2,1,9,831000,2500000,100000,1.64,0
2457641,2457675,111,-2,1798,1354408,301,16,1e+06,96,5,128,914,613,185400,4,2,1,9,789559.4615,2000000,100000,1.1,0
2457388,2457391,103,-2,1798,2090530,385,11,1e+06,96,5,128,2943,613,201648,4,2,1,9,374088.5814,1450000,25900,1.48,0
2457521,2457596,111,-2,1798,1476904,26,10,2e+05,96,5,128,1543,613,64509,2,2,1,9,462339.5882,9178000,26500,2.71,0
2457449,2457448,104,-2,1798,1457805,148,5,25000,96,5,70,1474,613,171304,3,2,1,9,141673.6842,1250000,20000,1.68,0
2457509,2457513,0,196904,1708,2745621,58,6,230000,96,5,86,6817,2504,171721,3,2,2,4,1303347.429,7985200,76000,1.81,0
2457299,2457331,111,-2,1798,2254862,159,19,2e+06,96,5,128,7887,613,121802,3,2,1,9,1883520,47700000,15000,6.44,0
2457400,2457449,111,-2,1798,2632327,385,11,1e+06,96,5,128,4226,613,91356,2,2,1,9,1641301.188,10000000,25000,3.42,0
2457401,2457399,111,-2,1798,1349166,385,11,50000,96,5,75,903,613,144717,3,2,1,9,850177.3438,20000000,20000,2.44,0
2457411,2457461,93,-2,1798,2544026,148,5,25000,96,5,128,8267,613,133611,3,2,1,9,1148173.147,20000000,13462,2.11,0
2457506,2457523,111,-2,1798,1330037,26,10,2e+05,96,5,128,794,613,21309,1,2,1,9,793728.5306,2500000,80000,1.49,0
2457596,2457632,93,-2,1798,3181076,385,11,1250000,96,5,43,4551,613,92254,2,2,1,9,3020472.759,18809861,101500,2.7,0
2457649,2457740,111,-2,1798,161615,147,3,403843,96,5,265,4014,613,223453,4,2,1,9,1200537.862,10000000,50000,2.86,0
2457522,2457603,4,-2,1798,1818249,26,10,1e+06,96,5,60,2169,613,112616,2,2,1,9,1431667.604,2500000,66000,1.97,0
2457658,2457673,0,-2,1798,3362932,301,16,750000,96,5,128,4642,613,130653,3,2,1,9,355365.5455,2000000,3200,1.76,0
2457620,2457689,103,-2,1798,2562089,26,10,1250000,96,5,265,4050,613,64042,2,2,1,9,539643.1471,6100000,18000,2.55,0
2457314,2457361,111,568254,702,2456468,58,6,209001,96,5,265,6970,1145,122210,3,2,2,4,1096544.418,3000000,100000,1.2,0
2457371,2457378,0,-2,1798,437747,385,11,5e+05,96,5,96,4860,613,191413,4,2,1,9,931744.6429,5500000,100000,2.25,0
2457471,2457504,0,-2,1798,2104100,26,10,1e+06,96,5,265,2939,613,100504,2,2,1,9,2515711.051,11000000,26100,2.53,0
2457436,2457524,93,-2,1798,2484820,301,16,3e+06,96,5,128,8200,613,143804,3,2,1,9,760182.0555,5000000,30000,2.26,0
2457595,2457683,93,-2,1798,2802201,26,10,2500000,96,5,265,8643,613,144448,3,2,1,9,1475859.567,10699000,24000,1.74,0
2457521,2457583,103,-2,1798,2641146,26,10,50000,96,5,128,4232,613,94218,2,2,1,9,667361.6842,2000000,25000,2.27,0
2457304,2457370,103,291376,39,1917144,58,6,321500,96,5,128,5864,295,120547,3,2,2,4,1324668.56,9150000,130248,1.75,0
2457346,2457426,111,-2,1798,2121819,26,10,2500000,96,5,86,3201,613,35234,1,2,1,9,2839343.434,19763000,50000,3.7,0
2457423,2457483,1,-2,1798,1820975,159,19,2550000,96,5,70,2234,613,115623,2,2,1,9,309119.6182,2450000,22500,1.44,0
2457604,2457655,111,-2,1798,3091566,159,19,1200000,96,5,60,8241,613,92846,2,2,1,9,737054.1667,4800000,26500,2.25,0
2457448,2457518,103,-2,1798,703085,159,19,152000,96,5,221,5036,613,180818,4,2,1,9,391155.5,2200000,25000,2.73,0
2457467,2457522,104,68244,700,2641499,58,6,24800,96,5,293,6476,1149,164740,3,2,2,4,410471.575,1951000,42000,1.55,0
2457646,2457677,111,-2,1798,3169705,301,16,5e+06,96,5,60,4543,613,194359,4,2,1,9,1188406.951,10100000,51200,2.19,0
2457573,2457583,104,-2,1798,922,301,16,1e+05,96,5,60,2199,613,200340,4,2,1,9,292538.3774,2100000,28700,1.45,0
2457305,2457341,111,-2,1798,2452267,26,10,1e+06,96,5,69,8202,613,140038,3,2,1,9,1343436.726,5300000,50000,2.82,0
2457662,2457721,111,504628,297,2332449,58,6,268700,96,5,128,6070,654,191646,4,2,2,4,864843.7015,8000000,26400,1.68,0
2457518,2457596,93,-2,1798,1187964,26,10,1e+06,96,5,128,532,613,135337,3,2,1,9,2346827.891,30000000,50000,2.41,0
2457413,2457419,93,-2,1798,216374,238,9,2050000,96,5,128,5347,613,235752,4,2,1,9,4906702.847,75000000,100000,2.91,0
2457428,2457449,5,-2,1798,1892512,26,10,3e+05,96,5,128,2471,613,81901,2,2,1,9,769221.4286,15000000,51500,2.76,0
2457635,2457667,111,-2,1798,1187921,385,11,5e+05,96,5,191,493,613,74702,2,2,1,9,196817.8986,1200000,15000,1.44,0
2457503,2457509,111,-2,1798,2518169,385,11,1e+06,96,5,75,8374,613,71636,2,2,1,9,1033574.468,5000000,100000,2.05,0
2457635,2457705,93,-2,1798,2492740,385,11,1e+05,96,5,128,8045,613,202917,4,2,1,9,524146.3828,1700000,4000,2.07,0
2457453,2457473,103,-2,1798,1343049,26,10,9e+05,96,5,241,836,613,121953,3,2,1,9,289853.4333,3295000,25000,1.77,0
2457347,2457420,111,-2,1798,199567,161,17,397926,96,5,70,5222,613,155248,3,2,1,9,1769056.604,10000000,32600,1.61,0
2457591,2457613,93,-2,1798,3147578,26,10,7e+05,96,5,60,4514,613,165330,3,2,1,9,1481643.067,10699000,25000,3.67,0
2457645,2457677,111,-2,1798,1893735,26,10,1e+05,96,5,128,2493,613,205915,4,2,1,9,1022317.115,20625000,15800,2.75,0
2457351,2457442,93,-2,1798,2110134,26,10,2500000,96,5,128,2901,613,80209,2,2,1,9,2252329.14,30000000,25000,4.56,0
2457407,2457464,93,-2,1798,179447,159,19,10025000,96,5,96,4014,613,124236,3,2,1,9,4143191.192,70000000,26300,2.03,0
2457385,2457475,93,-2,1798,1889756,385,11,1250000,96,5,70,2510,613,75647,2,2,1,9,3966382.512,54659000,34000,6.3,0
2457394,2457404,0,-2,1798,1737732,385,11,50000,96,5,102,2075,613,111209,2,2,1,9,455845.2381,3500000,20000,2.11,0
2457401,2457421,111,-2,1798,174311,26,10,1e+05,96,5,180,4015,613,164238,3,2,1,9,276911.3636,1000000,26500,1.46,0
2457590,2457609,138,-2,1798,3175016,159,19,3e+06,96,5,128,4550,613,204052,4,2,1,9,634416.0329,15500000,21500,2.78,0
2457387,2457407,111,-2,1798,2432939,385,11,1e+06,96,5,241,3852,613,124704,3,2,1,9,266816.4835,1750000,22800,1.75,0
2457581,2457598,93,-2,1798,2376195,238,9,1300000,96,5,70,5608,613,63311,2,2,1,9,1664799.542,24800000,14711,4.61,0
2457426,2457493,111,-2,1798,2059,301,16,350000,96,5,128,690,613,194354,4,2,1,9,1124137.931,25000000,95491,2.95,0
2457435,2457478,111,-2,1798,2397785,238,9,2750000,96,5,102,5571,613,150144,3,2,1,9,1219878.346,10000000,13462,2.91,0
2457364,2457368,0,-2,1798,1870816,385,11,2e+05,96,5,128,2410,613,92104,2,2,1,9,227133.0484,1075000,21600,1.58,0
2457509,2457535,93,-2,1798,2810558,385,11,5e+05,96,5,128,4390,613,161338,3,2,1,9,1107240.222,14500000,26500,2,0
2457436,2457452,104,-2,1798,1891373,385,11,1250000,96,5,70,2501,613,192201,4,2,1,9,1039939.292,8000000,37500,2.46,0
2457319,2457331,111,45354,671,2401786,58,6,2809200,96,5,75,6769,1102,190059,4,2,2,4,1833594.078,5000000,100000,2.42,0
2457394,2457405,93,-2,1798,-3,156,12,1250000,96,5,234,7755,1775,122920,3,1,5,8,1171452.701,7500000,25000,2.71,0
2457501,2457523,103,-2,1798,857053,385,11,1e+05,96,5,102,5096,613,21222,1,2,1,9,323243.2432,1000000,33900,1.17,0
2457328,2457375,111,-2,1798,333,26,10,1300000,96,5,70,2794,613,150635,3,2,1,9,902521.7091,8200000,20800,2.57,0
2457401,2457474,103,-2,1798,2361412,159,19,3e+05,96,5,293,3397,613,202504,4,2,1,9,518282.9155,5014500,21100,1.51,0
2457483,2457500,93,-2,1798,2045055,301,16,1e+06,96,5,128,2858,613,123407,3,2,1,9,6690283.49,60000000,66100,2.7,0
2457616,2457683,93,-2,1798,3130475,26,10,1250000,96,5,187,8268,613,193421,4,2,1,9,3743726.944,22500000,49360,5.8,0
2457645,2457684,103,-2,1798,2184062,26,10,340310,96,5,70,3320,613,105051,2,2,1,9,731481.4815,2285000,50000,1.69,0
2457497,2457504,104,356955,112,1041156,227,1,1e+05,96,5,128,7547,401,162208,3,2,2,4,207638.2979,1000000,22900,1.8,0
2457498,2457520,103,-2,1798,857053,385,11,5e+05,96,5,70,5092,613,85422,2,2,1,9,584236.3636,3000000,23800,1.74,0
2457467,2457530,111,-2,1798,323279,385,11,1e+05,96,5,128,4810,613,150956,3,2,1,9,711007.8384,5800000,50000,2.02,0
2457383,2457426,103,229681,1397,1613167,58,6,284849,96,5,152,7596,2065,103604,2,2,2,4,1746302.586,9420000,100000,2.95,0
2457509,2457513,104,-2,1798,227191,26,10,50000,96,5,79,4279,613,53442,1,2,1,9,487129.5686,6200000,20000,2.33,0
2457565,2457645,93,-2,1798,1942694,26,10,3e+05,96,5,128,2691,613,64912,2,2,1,9,1597288.927,9785500,21900,2.91,0
2457377,2457385,111,-2,1798,2337114,385,11,1e+05,96,5,75,3575,613,73116,2,2,1,9,364653.0769,1000000,21000,1.42,0
2457477,2457498,111,-2,1798,1154046,301,16,1262264,96,5,128,437,613,193734,4,2,1,9,1265595.901,12025000,40800,1.58,0
2457569,2457603,93,-2,1798,2793224,385,11,2500000,96,5,128,7901,613,95621,2,2,1,9,3797001.099,20000000,100000,2.46,0
2457452,2457497,93,145422,1216,2197378,58,6,49600,96,5,128,6291,1817,103645,2,2,2,4,948480.1739,26458442,50000,2.95,0
2457404,2457441,93,-2,1798,1355764,26,10,2e+06,96,5,265,924,613,63949,2,2,1,9,1385221.53,25000000,20000,3.3,0
2457411,2457432,111,102581,97,2336683,58,6,43950,96,5,70,6200,381,75353,2,2,2,4,970216.1282,5000000,25000,1.85,0
2457434,2457476,111,-2,1798,1551349,301,16,250000,96,5,265,1654,613,210828,4,2,1,9,171052.6316,1000000,20000,2.31,0
2457646,2457690,111,-2,1798,3127640,26,10,1100000,96,5,265,8343,613,75120,2,2,1,9,764450.7647,2800000,25200,2.41,0
2457306,2457380,0,-2,1798,671754,385,11,2500000,96,5,203,5042,613,133138,3,2,1,9,1952620.09,2500000,100000,3.42,0
2457384,2457452,111,-2,1798,2337114,301,16,2e+06,96,5,128,3534,613,144204,3,2,1,9,983827.169,2500000,34500,1.94,0
2457658,2457739,104,692158,5,3269991,58,6,150000,96,5,218,6413,61,165015,3,2,2,4,424025,2500000,50000,1.3,0
2457312,2457381,111,374848,1128,2079713,58,6,219600,96,5,128,7566,1745,131016,3,2,2,4,774660.1667,4400000,26500,1.68,0
2457424,2457462,138,-2,1798,1790303,385,11,9e+05,96,5,128,2067,613,173158,3,2,1,9,2498710,15000000,100000,2.45,0
2457654,2457736,103,424508,871,2955683,237,4,50000,96,5,128,7362,1314,72911,2,2,2,4,641423.5854,2987000,20065,1.39,0
2457535,2457605,111,-2,1798,1874482,26,10,2e+05,96,5,189,2414,613,100023,2,2,1,9,816619.7872,15000000,37500,2.47,0
2457410,2457495,93,-2,1798,2495536,385,11,5e+05,96,5,167,8108,613,202903,4,2,1,9,475340.8438,2700000,29400,1.79,0
2457470,2457515,111,-2,1798,2274934,385,11,5e+05,96,5,128,3186,613,213204,4,2,1,9,855687.2093,2500000,36000,2.2,0
2457531,2457608,103,-2,1798,2974237,26,10,150000,96,5,59,4496,613,185212,4,2,1,9,442770.7447,6199000,26000,1.74,0
2457433,2457446,93,-2,1798,2540542,26,10,1400000,96,5,239,4026,613,171010,3,2,1,9,633376.23,2800000,100000,1.36,0
2457500,2457509,4,-2,1798,327854,159,19,5e+06,96,5,128,4770,613,73149,2,2,1,9,2376125.007,25000000,120000,2.23,0
2457522,2457551,111,-2,1798,-3,156,12,3e+05,96,5,128,5659,2033,104157,2,1,5,8,630566.0108,4500000,26500,1.97,0
2457611,2457674,111,-2,1798,2419360,385,11,9e+05,96,5,128,3658,613,90733,2,2,1,9,997812.5,2500000,200000,1.71,0
2457322,2457391,111,-2,1798,227197,26,10,3e+05,96,5,128,4287,613,161523,3,2,1,9,545644.3152,2000000,26400,1.5,0
2457313,2457392,93,-2,1798,1584535,26,10,50000,96,5,169,1937,613,134227,3,2,1,9,1552500,9272137,100000,1.67,0
2457557,2457573,93,-2,1798,2081530,26,10,50000,96,5,128,2995,613,94957,2,2,1,9,672918.2016,5000000,39000,2.05,0
2457313,2457388,111,-2,1798,2152123,385,11,1250000,96,5,86,3232,613,122613,3,2,1,9,1275960.605,7000000,50000,1.73,0
2457366,2457442,103,-2,1798,1192147,385,11,5e+05,96,5,75,575,613,102236,2,2,1,9,405565.1111,2500000,44000,1.52,0
2457658,2457714,111,-2,1798,3446848,26,10,1e+06,96,5,128,4657,613,114602,2,2,1,9,3193168.84,22000000,100000,2.85,0
2457442,2457453,111,-2,1798,2337117,385,11,2e+06,96,5,255,3483,613,5044,1,2,1,9,2986923.472,25000000,75000,1.69,0
2457431,2457491,111,-2,1798,2550689,385,11,1e+06,96,5,128,4078,613,175526,3,2,1,9,1147674.419,6000000,100000,1.89,0
2457640,2457727,0,-2,1798,3419912,26,10,2500000,96,5,128,8062,613,195025,4,2,1,9,2424590.735,12100000,140000,5.5,0
2457301,2457387,111,-2,1798,1558580,26,10,1e+06,96,5,86,1684,613,161552,3,2,1,9,1343436.726,7000000,25000,5.97,0
2457503,2457571,103,-2,1798,3067053,26,10,4e+05,96,5,128,8135,613,164235,3,2,1,9,966666.6667,7000000,39810,2.55,0
2457407,2457483,93,-2,1798,1379057,26,10,2500000,96,5,70,966,613,32640,1,2,1,9,1666466.386,23814624,25000,2.93,0
2457565,2457636,93,-2,1798,2538591,385,11,1e+06,96,5,265,4034,613,101218,2,2,1,9,3743726.944,50000000,50000,5.8,0
2457348,2457380,93,107917,1050,1804661,58,6,790000,96,5,70,5842,1611,154846,3,2,2,4,780391.3756,4360000,51000,3.31,0
2457660,2457661,93,-2,1798,2318879,26,10,2500000,96,5,70,3552,613,131017,3,2,1,9,2564532.946,28555000,200000,3.07,0
2457360,2457452,111,-2,1798,16756,159,19,652000,96,5,128,2771,613,105847,2,2,1,9,1505702.752,15000000,25000,2.44,0
2457311,2457405,111,160585,52,749237,58,6,48100,96,5,128,7682,316,114916,2,2,2,4,402355.7209,2500000,21500,1.89,0
2457319,2457351,2,29890,215,2253172,58,6,128000,96,5,128,6198,518,110317,2,2,2,4,1243739.824,50000000,25000,3.64,0
2457617,2457707,111,-2,1798,1518125,385,11,3e+05,96,5,259,1636,613,155106,3,2,1,9,1229108,10000000,13462,2.73,0
2457637,2457679,104,-2,1798,1363573,26,10,150000,96,5,128,1002,613,184725,4,2,1,9,224162.8846,3300000,21800,1.87,0
2457637,2457685,104,-2,1798,1591900,26,10,50000,96,5,265,1997,613,171716,3,2,1,9,174234.9828,1250000,28500,2.07,0
2457371,2457435,0,-2,1798,2847520,26,10,1e+06,96,5,128,4432,613,190710,4,2,1,9,1083013.241,7853540,22000,3.31,0
2457662,2457747,93,-2,1798,3181084,385,11,2e+05,96,5,140,8558,613,174203,3,2,1,9,2564532.946,20000969,30000,19.78,0
2457660,2457676,111,156150,58,2697403,237,4,28200,96,5,128,6459,338,172727,3,2,2,4,663513.6275,10500000,12000,4.2,0
2457389,2457456,93,-2,1798,2309374,147,3,599900,96,5,152,3498,613,195047,4,2,1,9,588661.7634,9700000,12000,1.86,0
2457635,2457656,104,79210,961,1364167,58,6,36000,96,5,128,7599,1471,192701,4,2,2,4,218710.5263,3300000,15000,1.6,0
2457543,2457599,93,-2,1798,1433544,385,11,1e+06,96,5,60,1318,613,200143,4,2,1,9,4143191.192,76308648,100000,5.34,0
2457466,2457510,111,-2,1798,2438263,26,10,1500000,96,5,128,3758,613,110752,2,2,1,9,2505681.923,12000000,100000,3.57,0
2457608,2457679,103,-2,1798,3375988,385,11,2e+06,96,5,128,4598,613,61944,2,2,1,9,660440.9186,5000000,45000,2.24,0
2457657,2457662,103,-2,1798,3345986,159,19,1e+05,96,5,176,8580,613,184643,4,2,1,9,698694.6168,7500000,39300,2.38,0
2457323,2457355,93,-2,1798,522799,301,16,7500000,96,5,265,364,613,111734,2,2,1,9,1744744.68,10000000,283000,2.42,0
2457359,2457424,93,-2,1798,1943877,385,11,1250000,96,5,128,2590,613,74245,2,2,1,9,2445921.611,24000000,23800,4.56,0
2457452,2457505,103,-2,1798,2124650,26,10,1e+05,96,5,165,2891,613,102543,2,2,1,9,509022.2222,5000000,18600,2,0
2457463,2457495,111,-2,1798,1946031,26,10,1250000,96,5,75,2702,613,183157,4,2,1,9,847440.198,2500000,70000,1.46,0
2457406,2457422,111,-2,1798,2025082,385,11,50000,96,5,128,2786,613,162831,3,2,1,9,791873.004,10000000,11000,1.9,0
2457613,2457619,104,-2,1798,1406166,385,11,1e+06,96,5,58,1275,613,210243,4,2,1,9,415471.6207,6000000,20000,1.74,0
2457509,2457522,104,51827,118,3072007,58,6,645900,96,5,140,6888,408,215255,4,2,2,4,466909.2111,2000000,60000,1.29,0
2457625,2457640,111,-2,1798,2895378,26,10,5e+05,96,5,128,4471,613,203459,4,2,1,9,391540.6977,1850000,50000,1.51,0
2457535,2457617,0,-2,1798,1947557,385,11,1250000,96,5,60,2687,613,122951,3,2,1,9,1355000,2500000,100000,1.95,0
2457566,2457608,104,-2,1798,1112031,385,11,5e+05,96,5,128,383,613,125005,3,2,1,9,1155063.158,15000000,70700,1.61,0
2457422,2457462,111,-2,1798,381759,385,11,1e+05,96,5,128,4889,613,180121,4,2,1,9,288604.6497,2000000,10000,1.43,0
2457363,2457383,0,-2,1798,287102,301,16,1e+06,96,5,223,4742,613,213257,4,2,1,9,1512190.471,10000000,100000,2.31,0
2457566,2457594,0,168541,546,2433514,58,6,83598,96,5,265,6839,946,144554,3,2,2,4,438428.6585,1260000,50000,1,0
2457386,2457389,111,-2,1798,1589298,148,5,25000,96,5,128,1942,613,181530,4,2,1,9,629598.4252,5000000,20000,3.26,0
2457508,2457588,111,-2,1798,-3,156,12,50000,96,5,128,3797,2671,203733,4,1,5,8,805832.4622,19500000,20900,1.57,0
2457472,2457499,111,-2,1798,1959,159,19,70000,96,5,128,828,613,223804,4,2,1,9,184536.7232,1000000,50000,3.22,0
2457323,2457329,111,481990,787,2633302,58,6,144800,96,5,259,6556,1233,141534,3,2,2,4,232891.2667,1250000,10000,1.5,0
2457390,2457473,103,-2,1798,2515610,26,10,50000,96,5,265,3946,613,161609,3,2,1,9,379373.3871,2000000,20000,2.22,0
2457433,2457518,0,-2,1798,972513,385,11,5e+05,96,5,128,5096,613,113625,2,2,1,9,784876.1232,10000000,50000,2.55,0
2457332,2457389,103,101792,713,938188,58,6,560300,96,5,210,7681,1155,191034,4,2,2,4,661582.9706,2500000,14814,1.57,0
2457357,2457379,4,87233,1444,1796684,58,6,83000,96,5,128,5764,2126,133207,3,2,2,4,501576.7714,5000000,40000,1.56,0
2457409,2457472,4,-2,1798,1333460,159,19,310000,96,5,69,810,613,172449,3,2,1,9,501576.7714,1300000,66148,1.64,0
2457603,2457694,93,-2,1798,1766688,385,11,1250000,96,5,128,2144,613,111513,2,2,1,9,4317921.569,28000000,1000000,1.67,0
2457407,2457469,93,-2,1798,320425,26,10,1e+05,96,5,128,4770,613,81839,2,2,1,9,580528.8043,6000000,23000,1.82,0
2457525,2457565,93,2571,14,2833568,58,6,259900,96,5,128,6519,278,164156,3,2,2,4,2483858.081,49238000,50000,2.66,0
2457470,2457549,93,-2,1798,2182755,148,5,1e+05,96,5,102,3379,613,135548,3,2,1,9,286962.656,2450000,20000,1.76,0
2457306,2457362,0,-2,1798,985034,159,19,2500000,96,5,128,4608,613,183148,4,2,1,9,2168148.602,24537500,63000,1.83,0
2457651,2457735,103,-2,1798,239607,148,5,1e+05,96,5,101,4520,613,213635,4,2,1,9,669795.6522,15500000,20000,1.24,0
2457644,2457733,111,-2,1798,1961018,26,10,1250000,96,5,128,2492,613,131243,3,2,1,9,810849.4314,19500000,23000,2.43,0
2457566,2457631,0,-2,1798,2413330,159,19,210000,96,5,128,3904,613,235426,4,2,1,9,438606.25,2500000,15000,1.87,0
2457566,2457619,103,-2,1798,2520297,238,9,2e+05,96,5,265,8300,613,93428,2,2,1,9,427240.7407,2730000,50000,2.22,0
2457448,2457526,111,391576,655,2205167,58,6,276000,96,5,265,7183,1084,190104,4,2,2,4,440822.8642,15000000,21500,2.12,0
2457535,2457564,0,527254,1457,2383750,58,6,950000,96,5,70,6881,2163,191815,4,2,2,4,1859300,17500000,50000,1.6,0
2457434,2457431,111,-2,1798,2547195,159,19,1300000,96,5,128,8361,613,225732,4,2,1,9,401415.6863,3000000,47300,1.39,0
2457439,2457471,93,-2,1798,2503835,148,5,25000,96,5,128,8287,613,94449,2,2,1,9,1193259.069,10000000,13000,2.91,0
2457391,2457402,111,427123,457,2395843,58,6,201000,96,5,128,7277,859,182256,4,2,2,4,915347.8043,3300000,46200,1.94,0
2457657,2457659,103,-2,1798,-3,156,12,3e+05,96,5,8,178,136,131411,3,1,5,8,912021.1429,23000000,25000,5.32,0
